"He got an admission to the Union club.
",تٔمِس میٛول یونین کٔلبس منٛز دٲخلہٕ,داخلہ,,,,,,,,,,,,,
"He made an admission that he lied.
",تٔمۍ کوٚر آنٛکار زِ تٔمۍ چُھ اَپُز ووٚنمُت,اعتراف,,,,,,,,,,,,,
"I cannot admit this erronous judgement.
",بہٕٕ ہٮ۪کہٕ نہٕ یہٕ غلط فٲصلہٕ مٲنِتھ,تسلیم,,,,,,,,,,,,,
"We will admit only the membership holders into the conference hall.
",کانفرنٛس ہالس منٛز یِیہِ صرِف رُکنِیت تھاون والٮ۪ن شخصن اژنہٕ دِنہِ,داخلہ,,,,,,,,,,,,,
"The school admits only 50 students in a session.
",سکوٗل چُھ أکِس سیٚشنس منٛز صِرِف پنٛژہن طالبہِ عٔلمن دٲخلہٕ دِوان,داخل,,,,,,,,,,,,,
"The adolescence is a difficult phase.
",یاوُن چُھ اکھ مُشکِل وقٕت,جوانی,,,,,,,,,,,,,
"My husband and me want to adopt a baby girl.
",بہٕ تہٕ میٛون خانٛدار چھِ یَژھان منٛگتہٕ کوٗر رٹٕنۍ,گود لینا,,,,,,,,,,,,,
"We need to adopt only suitable values.
",اسہِ پَزن صِرِف مُنٲسِب وصو اپناوٕنۍ,اپنانہ,,,,,,,,,,,,,
"They will adopt his apology without any hassles.
",تِم کَرن لڑایہِ بغٲر تٔمۍ سٕنٛز مٲفی تسلیٖم,ماننا,,,,,,,,,,,,,
"We have to adopt nearly all the rules.
",اسہِ چھِ لگ بگ سٲری روٗل تسلیٖم کرٕنۍ,اپنانہ,,,,,,,,,,,,,
"There is only one adult in their family.
",تِہنٛدِس عیالس منٛز چُھ اَکُے بالینٛغ,بالغ,,,,,,,,,,,,,
"Adult movies are mostly prohibited for minors.
",عٔموٗمن چھےٚ بالغ فِلمہٕ نابالینٛغن وٕچھنہِ منٛع,بالغ,,,,,,,,,,,,,
"The flood shall advance in no time.
",سٔہلاب پکہِ کیٚنٛژس کالس منٛز برٛونٛہہ کُن۔,آگے بڑھنا,,,,,,,,,,,,,
"They made an incomparable advance in their business.
",تِِمو کٔر پنٛنِس کاروبارس منٛز بےٚ مِسال ترقی,پیش قدمی,,,,,,,,,,,,,
"Recent advances made in medicine are unimaginable.
",طبی شعبس منٛز حالَے یۄس ترقی کرنہٕ چھےٚ آمٕژ سۄ چھےٚ ناقٲبلہِ قیاس,پیش رفت,,,,,,,,,,,,,
"The company paid an advance salary to its employees on New Year.
",کمپٔنی دیُت پنٛنٮ۪ن مُلٲزمن نٔیِس ؤریس پٮ۪ٹھ مہوار,ایڑوانس,,,,,,,,,,,,,
"There was no advance in their economic state.
",تِہِنٛزن مٲلی حالاتن منٛز اوس نہٕ کانٛہہ ہُریر,پیش رفت,,,,,,,,,,,,,
"She rejected his friendly advances.
",تٔمۍ کٔر تٔمۍ سٕنٛز دوستانہٕ پیش قدمی نامنظوٗر۔,پیش رفت، پیش قدمی,,,,,,,,,,,,,
"We bought tickets for the magic show in advance.
",اسہِ آسہٕ جادوٗیی تماشہٕ خٲطرٕ برٛونٛہٕے ٹِکٹہٕ انِمژٕ۔,پہلے ہی، قبل از وقت,,,,,,,,,,,,,
"His ideas are quite advanced.
",تٔمۍ سٕنٛدۍ خیالات چھِ سیٚٹھا اعلیٰ۔,اونچے، ترقی یافتہ,,,,,,,,,,,,,
"The company did not give any advance notice of its closure.
",کمپٔنی دیُتھ نہٕ کانٛہہ بنٛد گژھنُک برٛونٛہہ اعلان,پیشگی,,,,,,,,,,,,,
"The army was ordered to advance.
",فوجس اوس برٛونٛہہ پکنُک حُکُم دِنہٕ آمُت,پیش قدمی,,,,,,,,,,,,,
"The new policies led to an advance in the cost of shares.
",نیہِ پالسی یِنہٕ کِنۍ ہُریو شِیَرن ہُنٛد قۭمت,اضافہ,,,,,,,,,,,,,
"The company has advanced a new policy.
",کمپٔنی چھےٚ اکھ نٔو پالسی تیار کٔرمٕژ,تیار کرنا,,,,,,,,,,,,,
"The meeting advanced into the late night due to the inconveniences in the city.
",شہرس منٛز مُشکِلات آسنہٕ کِنۍ پٔچ میٖٹِنٛگ/ مجلِس شام تانۍ,جاری,,,,,,,,,,,,,
"The advanced technology has resolved many complications.
",ترقی یافتہٕ ٹیٚکنالوجی سۭتۍ درٛاو واریاہن مُشکِلاتن ہُنٛد ہَل,جدید,,,,,,,,,,,,,
"This version is meant for advanced learners.
",یہِ ؤرجن چُھ مٲہِر ہیٚچھن والٮ۪ن ہِنٛدِ خٲطرٕ,اعلی درجہ,,,,,,,,,,,,,
"His advanced ideas proved profitable.
",تٔمۍ سُٕنٛدۍ نٔوۍ خیال گٔیہِ فٲیدٕ منٛد صٲبِت,جدید,,,,,,,,,,,,,
"Their advanced age has not deterred them from travelling.
",تِہنٛزِ بڑوٕنۍ وٲنٛسہِ چھےٚ نہٕ تِہِنٛدِس چکرس گژھنس منٛز کانٛہہ تہٕ رُکاوٹ پٲدٕ کٔر مٕژ,بڑھتی ہویی,,,,,,,,,,,,,
"Raj took full advantage of the offer.
",راجن تُل موقُک پوٗرٕ فٲیدٕ,فائدہ,,,,,,,,,,,,,
She has an advantage due to her knowledge of different languages,تٔٔمِس چُھ واریاہن زبانن ہِنٛز زان کٲری آسنہٕ کِنۍ فٲیدٕ,فائدہ مند,,,,,,,,,,,,,
Her decision can be advantageous for the whole family.,تٔمۍ سُنٛد فٲصلہٕ ہیٚکہِ پوٗرٕ عیالہٕ خٲطرٕ فٲیدٕ منٛد صٲبِت گٔژِھتھ,فائدہ مند,,,,,,,,,,,,,
"A tall basketball player has an advantage of his height.
",أکِس تٔھدِس باسکٮ۪ٹ بال کِھلٲڑِس چُھ پنٛنہِ قَدُک فٲیدٕ آسان,فائدہ,,,,,,,,,,,,,
"He took advantage of her trust by not giving her the correct details..
",تٔمۍ دِتۍ نہٕ تٔمِس صٔحی تفصیٖل تہٕ تُلنَس بَروسُک غلط فٲیدٕ,فائدہ,,,,,,,,,,,,,
"His representation in the Student union made an advantage to all his classmates.
",سٹوڈنٛٹ یوٗنٛیَنس منٛز تٔمۍ سٕنٛزِ نُمٲیِنٛدگی آسنہٕ کِنۍ ووت تَسٕنٛدٮ۪ن ہم جماتٮ۪ن فٲیدٕ,فائدہ,,,,,,,,,,,,,
"Jim Corbet`s adventures in Kumaon are very thrilling.
",کُماونس منٛز جِم کاربیٹ سٕنٛز دِلیری چھےٚ جوش سۭتۍ بٔرِتھ,مہم جوئی,,,,,,,,,,,,,
Does the sentence contain any adverb?,جُملس منٛز چھا کانٛہہ ڈکھٕ کرٛاوُت؟,متعلق فعل,,,,,,,,,,,,,
"All big companies advertise their products.
",سارے بجہِ کمپٔنیہِ چھےٚ پنںنٮ۪ن چیٖزن ہُنٛد اشِتِہار دِوان,تشہیر,,,,,,,,,,,,,
"The apartment was not as good as the advertisement claimed.
",اپاٹمٮ۪نٛٹ اوس نہٕ تیٛوتاہ اصٕل کیٚنٛہہ یوٗتاہ زن اِشتِہارس منٛز دعوا کرنہٕ اوس آمُت,اشتہار,,,,,,,,,,,,,
"The new methods of advertising are very creative.
",اِشتِہار بٲزی ہِنٛدۍ نٔے طٔریٖقہٕ چھِ واریاہ تخلیٖقی,اشتہارات,,,,,,,,,,,,,
"He gave me a compatible advice.
",تٔمۍ دیُت مےٚ اکھ مُنٲسِب مشوَرٕ,مشورہ,,,,,,,,,,,,,
"You cannot take this medicine without a physician`s advice.
",ژٕ ہٮ۪کَکھ نہٕ ڈاکٹر سٕنٛزِ صلاح بغٲر یہٕ دَوا کھٮ۪تھ,مشورہ,,,,,,,,,,,,,
"The doctor advised him a complete rest.
",ڈاکٹَرن چُھ تٔمِس مُکمل آرام کرنُک مشوَرٕ دیُتمُت,مشورہ,,,,,,,,,,,,,
"Please advise us when you will arrive here.
",مہربٲنی کٔرِتھ کٔرزٮ۪و اسہِ آغاہ ییٚلہِ تُہۍ یور وٲتِو,مشورہ,,,,,,,,,,,,,
"An advisory committee was formed to resolve the issue of pension.
",پیٚنٛشَنُک مسلہٕ حل کرنہٕ خٲطرٕ آیہِ صَلاح کار کٔمیٖٹی بناونہٕ,مشاورتی,,,,,,,,,,,,,
"We all advocate the new government policy.
",أسۍ سٲری چھِ حکومت چہِ نیہِ پالسی حمایت کران۔,حامی کرنا,,,,,,,,,,,,,
"He is a well known advocate.
",سُہ چُھ اکھ ناموَر ؤکیٖل,وقیل,,,,,,,,,,,,,
"I advocate the revision of present syllabus.
",بہٕ چُھس موجوٗدٕ نِصابس بیٚیہِ اکہِ لٹہِ نظر ثٲنی کرنہٕ کِس حقس منٛز,حامی،وقالت,,,,,,,,,,,,,
"Travel by aeroplane saves lot of time.
",ہوٲیی جہازس منٛز سفر کرنہٕ سۭتۍ چُھ واریاہ وقت بَچان,ہوائی جہاز,,,,,,,,,,,,,
"She has developed a good aesthetic sense.
",تٔمِس منٛز چُھ اکھ اصٕل جمالِیٲتی احساس پٲدٕ سپُدمُت,جمالیاتی,,,,,,,,,,,,,
"Her designs are aesthetically mature and appreciable.
",تٔمِۍ سٕنٛدۍ نقشہٕ چھِ جمٲلیٲتی طورس پیٚٹھ پۄختہٕ تہٕ تعریٖفن لایق۔,جمالیاتی لحاظ سے,,,,,,,,,,,,,
"Please keep your personal affair out from this discussion.
",مہربٲنی کٔرِتھ تٔھیِو پنٕۍ ذٲتی ماملہٕ ییٚمہِ بہژ نِش دوٗر,"معاملہ
",,,,,,,,,,,,,
"She is having an affair with the boy next door.
",تٔمِس چُھ ہمساے لٔڑکس سۭتۍ لولُک معاملہٕ,"افیئر,عشق بازی",,,,,,,,,,,,,
"I need a constant information about the current affairs.
",مےٚ چھےٚ موجودٕ معاملاتن مُتعلق مُسلسل زانٛکٲری ہِنٛز ضٔروٗرت,"معاملات، حالات 
",,,,,,,,,,,,,
"The new budget will certainly affect the masses.
",نَیہِ بَجٹ سۭتۍ گَژھِ یٔقیٖنی طور عوام مُتٲثِر,متاثر کرنا,,,,,,,,,,,,,
The flood affected areas are completely destroyed.,سٔہلاب سۭتۍ مُتٲثِر گٔمٕتۍ علاقہٕ چھِ پوٗرٕ پٲٹھۍ تباہ گٔمٕتۍ۔,متاثرہ,,,,,,,,,,,,,
"I have a deep affection for you family.
",مےٚ چُھ چٲنِس عیالس خٲطرٕ سٮ۪ٹھا لول,محبت,,,,,,,,,,,,,
"The village has been severly afflicted with floods.
",گامس چُھ سٔہلاب سۭتۍ سٮ۪ٹھا نۄقصان ووتمُت,متاثر ہونا,,,,,,,,,,,,,
"I can`t afford to buy myself this dress at the moment.
",مےٚٚ چُھ نہٕ وٕنٛکیٚس پنٛنہِ خٲطرٕ یِم پَلَو ہٮ۪نُک گُزارٕ,"متحمل
",,,,,,,,,,,,,
"They cannot afford a car right now.
",تِمن چُھ نہٕ وٕنٛکٮ۪س گٲڈۍ ہٮ۪نُک طاقت,"متحمل,استطاعت رکھنا
",,,,,,,,,,,,,
"She was afraid for her children.
",سۄ ٲس پنٛنٮ۪ن شُرٮ۪ن باپت خوف زَدٕ,خوف زَدہ ،ڈرا ہوا,,,,,,,,,,,,,
"I am not afraid of dogs anymore.
",مےٚ چُُھ نہٕ وۄنۍ ہونٛٮ۪ن ہُنٛد خوف,خوف زَدہ ہونا ،ڈرنا,,,,,,,,,,,,,
"We will go for coffee after the meeting.
",أسۍ گَژھو مِٹِنٛگ پتہٕ کافی چیٚنہِ,"کے بعد
",,,,,,,,,,,,,
"I will return after two weeks.
",بہٕ یِمہٕ دۄیہِ ہفتہٕ پتہٕ واپس,بعد,,,,,,,,,,,,,
"I was standing after him in the queue.
",بہٕٕ اوسُس تٔمِس پتہٕ کنہِ لٲنہِ منٛز کھڑا,"پیچھے, کےبعد",,,,,,,,,,,,,
"The police are after him badly.
",تٔمِس چُھ پُلیٖس پَتَے,کے پیچھے,,,,,,,,,,,,,
"He was named after his grandfather.
",تٔمِس اوس بٕڑۍبَب سٕنٛدِس ناوس پٮ۪ٹھ ناو تھاونہٕ آمُتناو,کے نام پر,,,,,,,,,,,,,
"We shall rectify these problems in the after years.
",أسۍ کَرو یِنہٕ والیٚن ؤرِین منٛز یِم مسٲیِل ٹھیٖک۔,آنے والے، اگلے,,,,,,,,,,,,,
"I don`t like people spoiling my sunday afternoon.
",مےٚ چھِ نہٕ تِم لُکھ پسنٛد یِم میٛون آتھوارِ ہُنٛد دُپہار خراب کَرن,دوپہر,,,,,,,,,,,,,
"We can eat afterwards.
",أسۍ ہٮ۪کو پوٚتُس کھٮ۪تھ,بعد میں,,,,,,,,,,,,,
"I will try again tomorrow.
",بہٕ کَرٕ پگاہ بیٚیہِ کوٗشِش,دوبارہ,,,,,,,,,,,,,
"It is very efficient, and again, it has its own inefficiency and disadvantages.
",یہِ چُھ قٲبلہِ لایق مگر تۄپتہٕ چھےٚ اتھ پنٕنۍ ناتٲثیٖری تہٕ نۄقصاناتات,پھر,,,,,,,,,,,,,
"We are sloganeering against the new government.
",أسۍ چھِ نیہِ حُکومتہِ خٕلاف نارٕ بٲزی کران۔,خلاف,,,,,,,,,,,,,
"India played superb against South Africa.
",ہِنٛدُستانن گیٚنٛد جٔنوٗبی افریٖقہس خٕلاف نٔفیٖس پٲٹھۍ,خلاف,,,,,,,,,,,,,
"I was leaning against the wall for a long time.
",بہٕ اوسُس لبہِ سۭتۍ واریاہس کالس کھڑا,ساتھ,,,,,,,,,,,,,
"He stood firmly against the culprit.
",سُہ روٗد مُجرِمس خٕلاف پۄختہٕ پٲٹھۍ کھڑا۔,کے خلاف,,,,,,,,,,,,,
"It is hard to calculate the age of this tree.
",ییٚمہِ کُللِچ وٲنٛسہِ ہُنٛد انٛدازٕ لگاوُن چُھ مُشکِل,عمر,,,,,,,,,,,,,
"We waited nearly for ages for the match to begin.
",اسہِ ووت ییٚمہِ میچہٕ خٲطرٕ واریاہ کال پیاران,"عمروں تک،بہت عرصہ کے لیے
",,,,,,,,,,,,,
"Modern age is the age of technology.
",جٔدیٖد دور چُھ ٹیٚکنالجی ہُنٛد,دور,,,,,,,,,,,,,
"The illness has aged him?
",سُہ چُھ بیٚمارِ بٕڑروومُت,بوڑھا کرنا,,,,,,,,,,,,,
"Ram seems to have aged very quickly.
",مےٚ چُھ باسان زن رام چُھ جلدی بَڑیومُت,بوڑھا ہو نا,,,,,,,,,,,,,
"I helped an aged man to cross the road.
",مےٚ کٔر أکِس بٕڑٕ موہنوِس سڑکِہ اَپور ترنس مدد,بوڑھا,,,,,,,,,,,,,
"We are planning to start a travel agency.
",أسۍ چھِ اَکھ نٔو ایٚجَنسی کھولنہٕ باپتھ منٛصوٗبہٕ بَناوان,ایجنسی,,,,,,,,,,,,,
"He is a real estate agent.
",سُہ چُھ زٔمیٖن زِراعت ہٮ۪نہٕ تہٕ کٕنَن وول رُکُن,ایجنٹ، کارعؤوبار کرنے والا شخص,,,,,,,,,,,,,
"The aggression of empires has lasted since antiquity.
",سلطَنَتن ہُنٛد حملہٕ چُھ پَتہٕ وَتہٕ پٮ۪ٹھٕ جٲری,"حملہ,جارحیت",,,,,,,,,,,,,
"His aggressive attitude frightens me.
",تٔمۍ سٕنٛدٕ طیشَل برتاو سۭتۍ چھےٚ مےٚ تھرٕ اَژان,جارحانہ رویہ,,,,,,,,,,,,,
"The Union continues to agitate for higher pay
",یوٗنیَنن چُھ تنٛخواہ بَڑاونہٕ خٲطرٕ ہنٛگامہٕ جٲری تھوومُت,مشتعل,,,,,,,,,,,,,
"They left this house ten years ago.
",دَہ ؤری برٛونٛہہ ترٛوو تِمو یہِ مَکان,پہلے,,,,,,,,,,,,,
"We will not agree on all their terms and conditions.
",أسۍ مانَو نہٕ تِہِنٛدۍ سٲری شرایِط,متفق ہوں,,,,,,,,,,,,,
"Please sign the agreement.
",مہربٲنی کٔرِتھ کٔرِو مُہادس پیٚٹھ دستخط۔,معاہدہ,,,,,,,,,,,,,
"The talks between the two groups failed to reach to an agreement.
",دۄن دَرٮ۪ن درمِیان کَتھ باتھ أکِس سمجوتَس تان واتنَس منٛز گٔیہِ ناکام,معاہدہ,,,,,,,,,,,,,
"The whole family was in agreement with her.
",پوٗرٕ خانٛدان اوس تس رٲزۍ۔,رضا مند، متفق,,,,,,,,,,,,,
"Our agricultural production was good due to good monsoon.
",اَصٕل روٗد پٮ۪نہٕ کِنۍ ٲس اَسہِ جان زَرٲعتی پٲداراو,زرعی,,,,,,,,,,,,,
"Indian economy depends on agriculture.
",ہِنٛدُستانٕچ معٲشِیت چھےٚ زراعتَس پٮ۪ٹھ دارمَدار,زراعت,,,,,,,,,,,,,
"You can go ahead of us.
",ژٕ ہٮ۪کَکھ اَسہِ برٛونٛہہ کُن پٔکِتھ,آگے,,,,,,,,,,,,,
"We can mobilize the aid for flood victims.
",أسۍ ہٮ۪کو سٕہلاب زَدن اِمداد واتنٲوِتھ,متحرک,,,,,,,,,,,,,
"The schools are not equipped with the teaching aids.
",مدرَسن منٛز چھِ نہٕ پرناونٕکۍ سامان,مدد ،آلات,,,,,,,,,,,,,
"He was accused of aiding the criminal.
",تٔمِس پٮ۪ٹھ اوس آمُت مُجرِمس مَدد کرنُک اِلزام لَگاونہٕ,مدد,,,,,,,,,,,,,
"Her aim is to become a doctor.
",تٔمِۍ سُنٛد مقصَد چُھ ڈاکٹر بَنُن,مقصد,,,,,,,,,,,,,
"She is aiming at a scholarship.
",تٔمِس چُھ سُکالرشِپ حٲصِل کرنُک اِرادٕ,مقصد,,,,,,,,,,,,,
"My remarks were not aimed at you.
",میٛانیٚن تبصُرن ہُنٛد اوس نہٕ ژےٚ کُن اِشارٕ۔,کسی کی طرف مقصد ہونا,,,,,,,,,,,,,
"Kick the football high in the air.
",فُٹ بال لَگاوو ہیوٚر ہَوہَس منٛز,ہوا,,,,,,,,,,,,,
"We went to Mumbai by air.
",أسۍ گٔیہِ بمبیہِ ہَوٲیی جَہازس منٛز,ہوائی جہاز,,,,,,,,,,,,,
"Air the wet sheet to make it dry.
",خۄشٕک کرنہٕ خٲطرٕ دِ اَتھ أدرِس شیٖٹَس ہَوا,ہوا,,,,,,,,,,,,,
"Don`t air your views to every Tom,Dick and Harry.
",پَنٕنۍ خیال گَژھن نہٕ پرٛٮ۪تھ کٲنٛسہِ نِش باوٕنۍ,نشر کرنا,,,,,,,,,,,,,
"He owns an aircraft.
",تٔمِس چُھ پَنُن ہَوٲیی جَہاز,ہوائی جہاز,,,,,,,,,,,,,
"Aslam went to the airport.
",اسلَم گوٚو ہَوٲیی اَڈس پٮ۪ٹھ,ہوائی اڈہ,,,,,,,,,,,,,
"I have to go to the airport to recieve my sister.
",مےٚ چُھ پَنٕنۍ بیٚنہِ انٛنہٕ خٲطرٕ ہَوٲیی اَڈَس پٮ۪ٹھ گَژُھن,وہ اجلاس میں چوکس سننے والا ہے۔,,,,,,,,,,,,,
"A new international airport has been built in Cochin.
",کوچیٖنَس منٛز چُھ اَکھ نوٚو بین الاقوٲمی ہَوٲیی اَڈٕ بَناونہٕ آمُت,ہوائی اڈہ,,,,,,,,,,,,,
"The news filled me with alarm.
",ییٚمہِ خبرِ دِژ مےٚ خطرٕچ خبر دٲری,خبردار،آگاہ,,,,,,,,,,,,,
"The alarm bell rang in the bank.
",بیٚنٛکَس منٛز بجےٚخطرٕچ گنٛٹی,خطرے کی گھنٹی,,,,,,,,,,,,,
"Addiction to alcohol is disasterous to health.
",شَرابُک عٲدی گَژُھن چُھ صحتہٕ خٲطرٕ مُزِر,شراب,,,,,,,,,,,,,
"He is an alert listener in meetings.
",سُہ چُھ مجلِسَن منٛز ہُشار بوزَن وول,وچوکس،ہوشیار,,,,,,,,,,,,,
"I felt like an alien with the new classmates.
",مےٚ چُھ نَوین ہم جمٲتٮ۪ن سۭتۍ پَنُن پان وۄپَر باسان,اجنبی,,,,,,,,,,,,,
